plot,farm,region,island,commune,surface_ha,code_cult_2016,code_cult_2017,groupe_brut,groupe_resolu,culture_representante,cultive
P369,E63,4,1,97118,0.24,6,6,CS,CS,CS_NGT_NISM,True
P370,E63,4,1,97118,0.2,6,6,CS,CS,CS_NGT_NISM,True
P371,E63,4,1,97118,1.07,6,6,CS,CS,CS_NGT_NISM,True
P372,E63,4,1,97118,1.77,16,16,PN,PN,PN_PIQ,True
P373,E63,4,1,97118,2.28,6,6,CS,CS,CS_NGT_NISM,True
P374,E63,4,1,97118,0.36,16,16,PN,PN,PN_PIQ,True
P375,E63,4,1,97118,1.16,16,16,PN,PN,PN_PIQ,True
P376,E64,7,3,97126,1.08,6,6,CS,CS,CS_NGT_NISM,True
P377,E64,7,3,97126,0.93,6,6,CS,CS,CS_NGT_NISM,True
P378,E64,7,3,97126,0.55,6,6,CS,CS,CS_NGT_NISM,True
P379,E64,7,3,97126,0.41,6,6,CS,CS,CS_NGT_NISM,True
P380,E64,7,3,97126,0.2,16,16,PN,PN,PN_PIQ,True
P381,E64,7,3,97126,4.82,16,16,PN,PN,PN_PIQ,True
P382,E65,7,3,97112,0.58,6,6,CS,CS,CS_NGT_NISM,True
P383,E65,7,3,97112,1.19,17,17,PN,PN,PN_PIQ,True
P384,E65,7,3,97112,0.41,6,6,CS,CS,CS_NGT_NISM,True
P385,E65,7,3,97112,0.36,6,6,CS,CS,CS_NGT_NISM,True
P386,E65,7,3,97112,0.39,17,17,PN,PN,PN_PIQ,True
P387,E65,7,3,97112,0.54,6,6,CS,CS,CS_NGT_NISM,True
P388,E65,7,3,97112,0.38,17,17,PN,PN,PN_PIQ,True
P389,E66,7,3,97112,0.59,16,16,PN,PN,PN_PIQ,True
P390,E66,7,3,97112,0.93,6,16,PN,PN,PN_PIQ,True
P391,E66,7,3,97112,0.56,16,16,PN,PN,PN_PIQ,True
P392,E66,7,3,97112,0.23,11,11,MA,MA,MA_ROTA,True
P393,E66,7,3,97112,0.82,16,16,PN,PN,PN_PIQ,True
P394,E66,7,3,97112,1.24,16,16,PN,PN,PN_PIQ,True
P395,E67,7,3,97126,1.0,6,6,CS,CS,CS_NGT_NISM,True
P396,E67,7,3,97112,0.33,6,6,CS,CS,CS_NGT_NISM,True
P397,E67,7,3,97112,0.16,6,6,CS,CS,CS_NGT_NISM,True
P398,E68,2,2,97117,0.63,6,6,CS,CS,CS_NGT_NISM,True
P399,E68,2,2,97117,1.39,16,16,PN,PN,PN_PIQ,True
P400,E68,2,2,97128,1.0,6,6,CS,CS,CS_NGT_NISM,True
P401,E68,2,2,97128,0.57,6,6,CS,CS,CS_NGT_NISM,True
P402,E69,7,3,97126,0.31,10,6,CS,CS,CS_NGT_NISM,True
P403,E69,7,3,97126,0.35,6,6,CS,CS,CS_NGT_NISM,True
P404,E69,7,3,97126,0.88,16,16,PN,PN,PN_PIQ,True
P405,E69,7,3,97126,0.22,6,6,CS,CS,CS_NGT_NISM,True
P406,E69,7,3,97126,0.23,10,10,JA,NC,,False
P407,E69,7,3,97126,0.12,16,16,PN,PN,PN_PIQ,True
P408,E69,7,3,97126,0.07,6,6,CS,CS,CS_NGT_NISM,True
P409,E69,7,3,97126,0.13,0,6,CS,CS,CS_NGT_NISM,True
P410,E70,2,2,97117,2.45,6,6,CS,CS,CS_NGT_NISM,True
P411,E70,2,2,97117,0.6,6,6,CS,CS,CS_NGT_NISM,True
P412,E70,2,2,97128,0.79,16,16,PN,PN,PN_PIQ,True
P413,E70,2,2,97117,1.02,6,6,CS,CS,CS_NGT_NISM,True
P414,E70,2,2,97117,0.37,16,16,PN,PN,PN_PIQ,True
P415,E70,2,2,97117,0.44,10,10,JA,NC,,False
P416,E70,2,2,97117,0.27,17,16,PN,PN,PN_PIQ,True
P417,E70,2,2,97117,0.53,11,11,MA,MA,MA_ROTA,True
P418,E70,2,2,97117,0.16,10,16,PN,PN,PN_PIQ,True
P419,E70,2,2,97117,0.59,16,16,PN,PN,PN_PIQ,True
P420,E70,2,2,97117,0.23,6,10,JA,JA,JA,True
P421,E70,2,2,97117,0.75,6,6,CS,CS,CS_NGT_NISM,True
P422,E71,7,3,97112,0.87,16,16,PN,PN,PN_PIQ,True
P423,E71,7,3,97112,0.54,6,6,CS,CS,CS_NGT_NISM,True
P424,E71,7,3,97112,0.56,6,6,CS,CS,CS_NGT_NISM,True
P425,E71,7,3,97112,0.21,6,6,CS,CS,CS_NGT_NISM,True
P426,E71,7,3,97112,0.29,16,16,PN,PN,PN_PIQ,True
P427,E71,7,3,97112,0.26,6,6,CS,CS,CS_NGT_NISM,True
P428,E71,7,3,97112,0.35,0,6,CS,CS,CS_NGT_NISM,True
P429,E71,7,3,97112,0.38,16,16,PN,PN,PN_PIQ,True
P430,E71,7,3,97112,0.21,6,6,CS,CS,CS_NGT_NISM,True
P431,E71,7,3,97112,0.31,6,6,CS,CS,CS_NGT_NISM,True
P432,E71,7,3,97112,0.18,6,6,CS,CS,CS_NGT_NISM,True
P433,E71,7,3,97112,0.07,16,16,PN,PN,PN_PIQ,True
P434,E71,7,3,97112,0.16,6,6,CS,CS,CS_NGT_NISM,True
P435,E71,7,3,97112,0.27,6,6,CS,CS,CS_NGT_NISM,True
P436,E72,7,3,97112,0.58,6,6,CS,CS,CS_NGT_NISM,True
P437,E72,7,3,97112,0.48,6,6,CS,CS,CS_NGT_NISM,True
P438,E72,7,3,97112,1.08,6,6,CS,CS,CS_NGT_NISM,True
P439,E72,7,3,97112,1.4,6,6,CS,CS,CS_NGT_NISM,True
P440,E72,7,3,97112,1.16,6,6,CS,CS,CS_NGT_NISM,True
P441,E72,7,3,97112,1.48,6,6,CS,CS,CS_NGT_NISM,True
P442,E73,4,1,97129,0.77,17,17,PN,PN,PN_PIQ,True
P443,E74,1,2,97101,1.42,6,10,JA,JA,JA,True
P444,E74,1,2,97101,0.59,17,17,PN,PN,PN_PIQ,True
P445,E74,1,2,97116,3.19,17,17,PN,PN,PN_PIQ,True
P446,E74,1,2,97101,2.21,6,6,CS,CS,CS_NGT_NISM,True
P447,E74,1,2,97101,1.64,6,6,CS,CS,CS_NGT_NISM,True
P448,E75,7,3,97108,1.03,6,6,CS,CS,CS_NGT_NISM,True
P449,E75,7,3,97108,0.13,17,17,PN,PN,PN_PIQ,True
P450,E75,7,3,97108,0.31,16,16,PN,PN,PN_PIQ,True
P451,E75,7,3,97108,0.61,6,6,CS,CS,CS_NGT_NISM,True
P452,E75,7,3,97108,0.24,17,17,PN,PN,PN_PIQ,True
P453,E76,7,3,97108,2.32,16,16,PN,PN,PN_PIQ,True
P454,E76,7,3,97108,0.27,6,6,CS,CS,CS_NGT_NISM,True
P455,E77,4,1,97129,0.67,6,6,CS,CS,CS_NGT_NISM,True
P456,E77,4,1,97129,1.0,6,6,CS,CS,CS_NGT_NISM,True
P457,E77,4,1,97129,0.45,6,6,CS,CS,CS_NGT_NISM,True
P458,E77,4,1,97129,3.13,6,6,CS,CS,CS_NGT_NISM,True
P459,E77,4,1,97129,0.56,2,2,AN,AN,AN_NU,True
P460,E77,4,1,97129,0.11,14,14,NC,NC,,False
P461,E77,4,1,97129,0.29,10,10,JA,NC,,False
P462,E77,4,1,97129,0.96,6,6,CS,CS,CS_NGT_NISM,True
P463,E77,4,1,97129,0.13,10,10,JA,NC,,False
P464,E78,7,3,97108,0.53,6,6,CS,CS,CS_NGT_NISM,True
P465,E78,7,3,97108,0.55,16,17,PN,PN,PN_PIQ,True
P466,E79,4,1,97115,4.74,6,6,CS,CS,CS_NGT_NISM,True
P467,E79,4,1,97115,0.65,6,6,CS,CS,CS_NGT_NISM,True
P468,E79,4,1,97115,1.78,6,6,CS,CS,CS_NGT_NISM,True
P469,E79,4,1,97115,0.55,17,17,PN,PN,PN_PIQ,True
P470,E79,4,1,97115,0.52,17,17,PN,PN,PN_PIQ,True
P471,E79,4,1,97115,6.67,6,6,CS,CS,CS_NGT_NISM,True
P472,E79,4,1,97115,0.61,10,10,JA,NC,,False
P473,E79,4,1,97115,0.54,10,10,JA,NC,,False
P474,E80,1,2,97116,3.08,6,6,CS,CS,CS_NGT_NISM,True
P475,E80,1,2,97116,2.9,6,6,CS,CS,CS_NGT_NISM,True
P476,E80,1,2,97116,0.58,6,6,CS,CS,CS_NGT_NISM,True
P477,E80,1,2,97116,0.48,6,6,CS,CS,CS_NGT_NISM,True
P478,E80,1,2,97116,1.39,16,16,PN,PN,PN_PIQ,True
P479,E80,1,2,97116,0.44,16,16,PN,PN,PN_PIQ,True
P480,E80,1,2,97116,1.39,17,17,PN,PN,PN_PIQ,True
P481,E81,7,3,97108,0.59,6,6,CS,CS,CS_NGT_NISM,True
P482,E81,7,3,97108,2.5,17,17,PN,PN,PN_PIQ,True
P483,E81,7,3,97108,0.19,0,6,CS,CS,CS_NGT_NISM,True
P484,E81,7,3,97108,0.06,17,6,CS,CS,CS_NGT_NISM,True
P485,E81,7,3,97108,0.14,11,11,MA,MA,MA_ROTA,True
P486,E81,7,3,97108,0.21,6,6,CS,CS,CS_NGT_NISM,True
P487,E81,7,3,97108,0.55,6,6,CS,CS,CS_NGT_NISM,True
P488,E81,7,3,97108,0.32,6,6,CS,CS,CS_NGT_NISM,True
P489,E81,7,3,97108,0.78,17,17,PN,PN,PN_PIQ,True
P490,E81,7,3,97108,0.62,6,6,CS,CS,CS_NGT_NISM,True
P491,E81,7,3,97108,2.57,16,16,PN,PN,PN_PIQ,True
P492,E81,7,3,97108,0.98,6,6,CS,CS,CS_NGT_NISM,True
P493,E82,1,2,97101,2.95,6,6,CS,CS,CS_NGT_NISM,True
P494,E82,1,2,97101,1.64,10,10,JA,NC,,False
P495,E82,1,2,97101,4.14,16,16,PN,PN,PN_PIQ,True
P496,E82,1,2,97101,1.35,10,10,JA,NC,,False
P497,E82,1,2,97101,2.01,6,6,CS,CS,CS_NGT_NISM,True
P498,E82,1,2,97101,1.03,6,10,JA,JA,JA,True
P499,E82,1,2,97101,0.66,6,10,JA,JA,JA,True
P500,E83,4,1,97129,0.83,10,10,JA,NC,,False
P501,E83,4,1,97129,0.94,6,6,CS,CS,CS_NGT_NISM,True
P502,E83,4,1,97129,0.89,16,16,PN,PN,PN_PIQ,True
P503,E84,2,2,97117,0.46,6,6,CS,CS,CS_NGT_NISM,True
P504,E84,2,2,97117,0.75,6,6,CS,CS,CS_NGT_NISM,True
P505,E84,2,2,97117,1.1,16,16,PN,PN,PN_PIQ,True
P506,E84,2,2,97117,1.02,16,16,PN,PN,PN_PIQ,True
P507,E84,2,2,97117,1.24,6,6,CS,CS,CS_NGT_NISM,True
P508,E85,7,3,97108,0.44,6,6,CS,CS,CS_NGT_NISM,True
P509,E85,7,3,97108,0.79,6,6,CS,CS,CS_NGT_NISM,True
P510,E85,7,3,97108,0.38,6,6,CS,CS,CS_NGT_NISM,True
P511,E85,7,3,97108,0.8,16,16,PN,PN,PN_PIQ,True
P512,E86,7,3,97126,0.52,6,6,CS,CS,CS_NGT_NISM,True
P513,E86,7,3,97126,1.37,6,6,CS,CS,CS_NGT_NISM,True
P514,E86,7,3,97126,0.3,6,6,CS,CS,CS_NGT_NISM,True
P515,E86,7,3,97126,1.49,6,6,CS,CS,CS_NGT_NISM,True
P516,E87,2,2,97117,1.39,17,17,PN,PN,PN_PIQ,True
P517,E87,2,2,97117,0.6,17,17,PN,PN,PN_PIQ,True
P518,E87,2,2,97117,0.89,17,17,PN,PN,PN_PIQ,True
P519,E88,2,2,97117,0.79,17,17,PN,PN,PN_PIQ,True
P520,E88,2,2,97117,0.11,6,6,CS,CS,CS_NGT_NISM,True
P521,E88,2,2,97117,0.49,17,17,PN,PN,PN_PIQ,True
P522,E88,2,2,97117,0.5,6,6,CS,CS,CS_NGT_NISM,True
P523,E89,7,3,97126,0.99,6,6,CS,CS,CS_NGT_NISM,True
P524,E89,7,3,97126,1.21,16,16,PN,PN,PN_PIQ,True
P525,E89,7,3,97126,0.53,6,6,CS,CS,CS_NGT_NISM,True
P526,E89,7,3,97126,0.47,6,6,CS,CS,CS_NGT_NISM,True
P527,E89,7,3,97126,0.13,6,6,CS,CS,CS_NGT_NISM,True
P528,E89,7,3,97126,0.26,6,6,CS,CS,CS_NGT_NISM,True
P529,E89,7,3,97126,0.21,6,6,CS,CS,CS_NGT_NISM,True
P530,E90,2,2,97117,1.01,11,11,MA,MA,MA_ROTA,True
P531,E91,5,1,97107,1.87,17,16,PN,PN,PN_PIQ,True
P532,E91,5,1,97114,9.48,16,16,PN,PN,PN_PIQ,True
P533,E92,3,2,97122,0.64,7,7,PN,PN,PN_PIQ,True
P534,E92,3,2,97122,1.22,6,6,CS,CS,CS_NGT_NISM,True
P535,E92,3,2,97122,0.11,6,6,CS,CS,CS_NGT_NISM,True
P536,E92,3,2,97122,2.84,17,17,PN,PN,PN_PIQ,True
P537,E92,3,2,97122,3.71,6,6,CS,CS,CS_NGT_NISM,True
P538,E92,3,2,97122,5.42,6,16,PN,PN,PN_PIQ,True
P539,E92,3,2,97122,0.12,7,7,PN,PN,PN_PIQ,True
P540,E92,3,2,97122,1.64,6,6,CS,CS,CS_NGT_NISM,True
P541,E93,7,3,97126,0.33,6,6,CS,CS,CS_NGT_NISM,True
P542,E93,7,3,97126,0.51,17,6,CS,CS,CS_NGT_NISM,True
P543,E93,7,3,97126,0.43,17,6,CS,CS,CS_NGT_NISM,True
P544,E93,7,3,97108,0.28,6,6,CS,CS,CS_NGT_NISM,True
P545,E93,7,3,97126,0.91,16,16,PN,PN,PN_PIQ,True
P546,E93,7,3,97126,0.12,6,6,CS,CS,CS_NGT_NISM,True
P547,E93,7,3,97108,0.69,6,6,CS,CS,CS_NGT_NISM,True
P548,E93,7,3,97108,0.33,6,6,CS,CS,CS_NGT_NISM,True
P549,E93,7,3,97126,0.32,6,6,CS,CS,CS_NGT_NISM,True
P550,E94,3,2,97102,5.78,6,6,CS,CS,CS_NGT_NISM,True
P551,E94,3,2,97102,0.71,17,17,PN,PN,PN_PIQ,True
P552,E94,3,2,97102,1.03,10,6,CS,CS,CS_NGT_NISM,True
P553,E95,7,3,97112,0.48,16,16,PN,PN,PN_PIQ,True
P554,E95,7,3,97108,2.67,6,6,CS,CS,CS_NGT_NISM,True
P555,E95,7,3,97112,0.27,16,16,PN,PN,PN_PIQ,True
P556,E95,7,3,97112,1.3,17,6,CS,CS,CS_NGT_NISM,True
P557,E95,7,3,97108,0.51,16,16,PN,PN,PN_PIQ,True
P558,E95,7,3,97108,1.04,6,6,CS,CS,CS_NGT_NISM,True
P559,E95,7,3,97108,0.25,10,10,JA,NC,,False
P560,E95,7,3,97112,0.88,6,6,CS,CS,CS_NGT_NISM,True
P561,E95,7,3,97108,0.57,16,16,PN,PN,PN_PIQ,True
P562,E95,7,3,97108,1.92,6,6,CS,CS,CS_NGT_NISM,True
P563,E95,7,3,97112,0.76,11,18,IG,IG,IG_PLA,True
P564,E95,7,3,97112,1.34,16,16,PN,PN,PN_PIQ,True
P565,E95,7,3,97112,0.95,17,17,PN,PN,PN_PIQ,True
P566,E95,7,3,97112,1.23,16,16,PN,PN,PN_PIQ,True
P567,E96,4,1,97103,1.54,6,6,CS,CS,CS_NGT_NISM,True
P568,E96,4,1,97103,0.38,6,6,CS,CS,CS_NGT_NISM,True
P569,E96,4,1,97103,0.94,6,6,CS,CS,CS_NGT_NISM,True
P570,E96,4,1,97103,1.93,6,6,CS,CS,CS_NGT_NISM,True
P571,E96,4,1,97103,0.79,17,17,PN,PN,PN_PIQ,True
P572,E96,4,1,97103,0.26,11,11,MA,MA,MA_ROTA,True
P573,E96,4,1,97103,0.66,11,11,MA,MA,MA_ROTA,True
P574,E96,4,1,97103,1.32,17,17,PN,PN,PN_PIQ,True
P575,E96,4,1,97103,0.58,6,6,CS,CS,CS_NGT_NISM,True
P576,E96,4,1,97103,0.34,17,17,PN,PN,PN_PIQ,True
P577,E97,3,2,97119,1.24,6,6,CS,CS,CS_NGT_NISM,True
P578,E97,3,2,97119,2.13,6,6,CS,CS,CS_NGT_NISM,True
P579,E97,3,2,97119,0.38,16,16,PN,PN,PN_PIQ,True
P580,E97,3,2,97122,1.4,16,16,PN,PN,PN_PIQ,True
P581,E97,3,2,97122,0.41,6,6,CS,CS,CS_NGT_NISM,True
P582,E97,3,2,97119,0.47,6,6,CS,CS,CS_NGT_NISM,True
P583,E97,3,2,97119,0.18,6,6,CS,CS,CS_NGT_NISM,True
P584,E97,3,2,97122,1.39,16,16,PN,PN,PN_PIQ,True
P585,E97,3,2,97119,0.4,16,6,CS,CS,CS_NGT_NISM,True
P586,E97,3,2,97119,0.06,20,20,VE,VE,VE_BTGT,True
P587,E97,3,2,97119,0.07,11,10,JA,JA,JA,True
P588,E97,3,2,97122,1.26,14,14,NC,NC,,False
P589,E97,3,2,97119,0.54,6,6,CS,CS,CS_NGT_NISM,True
P590,E97,3,2,97119,1.66,6,6,CS,CS,CS_NGT_NISM,True
P591,E98,4,1,97103,1.91,6,6,CS,CS,CS_NGT_NISM,True
P592,E98,4,1,97103,1.81,6,6,CS,CS,CS_NGT_NISM,True
P593,E98,4,1,97103,1.07,6,6,CS,CS,CS_NGT_NISM,True
P594,E98,4,1,97103,0.15,2,2,AN,AN,AN_NU,True
P595,E98,4,1,97103,0.47,10,10,JA,NC,,False
P596,E98,4,1,97103,0.52,18,18,IG,IG,IG_PLA,True
P597,E98,4,1,97103,0.36,10,10,JA,NC,,False
P598,E98,4,1,97103,0.16,2,2,AN,AN,AN_NU,True
P599,E98,4,1,97103,2.24,6,6,CS,CS,CS_NGT_NISM,True
P600,E99,3,2,97122,0.56,6,10,JA,JA,JA,True
P601,E99,3,2,97122,1.14,6,6,CS,CS,CS_NGT_NISM,True
P602,E99,3,2,97122,1.57,6,6,CS,CS,CS_NGT_NISM,True
P603,E99,3,2,97122,0.17,6,6,CS,CS,CS_NGT_NISM,True
P604,E100,2,2,97117,0.97,11,11,MA,MA,MA_ROTA,True
P605,E100,3,2,97119,10.04,6,6,CS,CS,CS_NGT_NISM,True
P606,E100,2,2,97125,1.42,14,11,MA,MA,MA_ROTA,True
P607,E100,2,2,97125,1.74,14,11,MA,MA,MA_ROTA,True
P608,E101,4,1,97129,4.81,17,17,PN,PN,PN_PIQ,True
P609,E101,4,1,97129,0.89,6,6,CS,CS,CS_NGT_NISM,True
P610,E101,4,1,97129,0.79,6,6,CS,CS,CS_NGT_NISM,True
P611,E101,4,1,97129,0.72,17,17,PN,PN,PN_PIQ,True
P612,E101,4,1,97129,1.5,17,17,PN,PN,PN_PIQ,True
P613,E101,4,1,97129,0.44,6,6,CS,CS,CS_NGT_NISM,True
P614,E101,4,1,97129,0.78,6,6,CS,CS,CS_NGT_NISM,True
P615,E101,4,1,97129,1.18,6,6,CS,CS,CS_NGT_NISM,True
P616,E102,2,2,97117,2.13,16,16,PN,PN,PN_PIQ,True
P617,E103,2,2,97117,0.8,6,6,CS,CS,CS_NGT_NISM,True
P618,E103,2,2,97117,0.68,6,6,CS,CS,CS_NGT_NISM,True
P619,E103,2,2,97117,0.58,16,16,PN,PN,PN_PIQ,True
P620,E103,2,2,97117,0.41,6,6,CS,CS,CS_NGT_NISM,True
P621,E103,2,2,97117,0.61,16,16,PN,PN,PN_PIQ,True
P622,E103,2,2,97117,0.59,16,16,PN,PN,PN_PIQ,True
P623,E103,2,2,97117,0.64,6,6,CS,CS,CS_NGT_NISM,True
P624,E104,3,2,97122,0.57,14,14,NC,NC,,False
P625,E104,3,2,97122,0.55,6,10,JA,JA,JA,True
P626,E104,3,2,97122,1.51,10,10,JA,NC,,False
P627,E104,3,2,97122,0.38,16,16,PN,PN,PN_PIQ,True
P628,E104,3,2,97122,0.54,14,14,NC,NC,,False
P629,E104,3,2,97122,2.97,6,6,CS,CS,CS_NGT_NISM,True
P630,E104,3,2,97122,1.03,16,16,PN,PN,PN_PIQ,True
P631,E104,3,2,97122,0.73,6,6,CS,CS,CS_NGT_NISM,True
P632,E104,3,2,97122,0.53,6,6,CS,CS,CS_NGT_NISM,True
P633,E104,3,2,97122,1.25,6,6,CS,CS,CS_NGT_NISM,True
P634,E104,3,2,97122,1.68,6,6,CS,CS,CS_NGT_NISM,True
P635,E104,3,2,97122,0.23,14,14,NC,NC,,False
P636,E104,3,2,97122,1.51,6,6,CS,CS,CS_NGT_NISM,True
P637,E104,3,2,97122,0.47,16,16,PN,PN,PN_PIQ,True
P638,E104,3,2,97122,1.56,16,16,PN,PN,PN_PIQ,True
P639,E105,4,1,97103,1.19,6,6,CS,CS,CS_NGT_NISM,True
P640,E105,4,1,97103,3.59,6,6,CS,CS,CS_NGT_NISM,True
P641,E105,4,1,97103,1.04,6,6,CS,CS,CS_NGT_NISM,True
P642,E105,4,1,97103,0.11,10,10,JA,NC,,False
P643,E105,4,1,97103,0.58,17,17,PN,PN,PN_PIQ,True
P644,E105,4,1,97103,1.77,6,6,CS,CS,CS_NGT_NISM,True
P645,E105,4,1,97103,1.89,6,6,CS,CS,CS_NGT_NISM,True
P646,E105,4,1,97103,0.16,6,6,CS,CS,CS_NGT_NISM,True
P647,E105,4,1,97103,0.34,11,11,MA,MA,MA_ROTA,True
P648,E105,4,1,97103,0.39,11,11,MA,MA,MA_ROTA,True
P649,E105,4,1,97103,1.53,16,16,PN,PN,PN_PIQ,True
P650,E105,4,1,97103,0.19,16,16,PN,PN,PN_PIQ,True
P651,E105,4,1,97103,0.58,17,17,PN,PN,PN_PIQ,True
P652,E105,4,1,97103,0.37,16,16,PN,PN,PN_PIQ,True
P653,E105,4,1,97103,0.66,10,10,JA,NC,,False
P654,E105,4,1,97103,0.56,17,17,PN,PN,PN_PIQ,True
P655,E106,3,2,97122,1.94,6,6,CS,CS,CS_NGT_NISM,True
P656,E106,3,2,97122,1.79,6,6,CS,CS,CS_NGT_NISM,True
P657,E106,3,2,97122,0.04,6,6,CS,CS,CS_NGT_NISM,True
P658,E106,3,2,97122,0.33,16,16,PN,PN,PN_PIQ,True
P659,E106,3,2,97122,0.67,16,16,PN,PN,PN_PIQ,True
P660,E106,3,2,97122,3.04,16,16,PN,PN,PN_PIQ,True
P661,E106,3,2,97122,0.88,10,10,JA,NC,,False
P662,E107,3,2,97119,0.15,6,6,CS,CS,CS_NGT_NISM,True
P663,E107,3,2,97119,0.14,18,18,IG,IG,IG_PLA,True
P664,E107,3,2,97119,0.14,10,10,JA,NC,,False
P665,E107,3,2,97119,3.27,16,16,PN,PN,PN_PIQ,True
P666,E107,3,2,97119,1.5,16,16,PN,PN,PN_PIQ,True
P667,E108,3,2,97102,1.07,6,6,CS,CS,CS_NGT_NISM,True
P668,E108,3,2,97102,1.76,14,14,NC,NC,,False
P669,E108,3,2,97102,1.96,6,6,CS,CS,CS_NGT_NISM,True
P670,E108,3,2,97102,2.03,16,16,PN,PN,PN_PIQ,True
P671,E108,3,2,97102,1.59,6,6,CS,CS,CS_NGT_NISM,True
P672,E109,3,2,97102,0.6,6,6,CS,CS,CS_NGT_NISM,True
P673,E109,3,2,97102,2.4,6,6,CS,CS,CS_NGT_NISM,True
P674,E109,3,2,97102,1.54,16,16,PN,PN,PN_PIQ,True
P675,E109,3,2,97102,1.48,16,16,PN,PN,PN_PIQ,True
P676,E109,3,2,97102,2.85,6,6,CS,CS,CS_NGT_NISM,True
P677,E109,3,2,97102,0.15,11,11,MA,MA,MA_ROTA,True
P678,E110,3,2,97102,0.15,17,17,PN,PN,PN_PIQ,True
P679,E110,3,2,97102,1.87,6,6,CS,CS,CS_NGT_NISM,True
P680,E110,3,2,97102,1.33,6,6,CS,CS,CS_NGT_NISM,True
P681,E110,3,2,97102,1.21,6,6,CS,CS,CS_NGT_NISM,True
P682,E110,3,2,97102,0.3,11,10,JA,JA,JA,True
P683,E110,3,2,97102,1.52,6,6,CS,CS,CS_NGT_NISM,True
P684,E110,3,2,97102,1.76,6,6,CS,CS,CS_NGT_NISM,True
P685,E110,3,2,97102,0.28,6,16,PN,PN,PN_PIQ,True
P686,E110,3,2,97102,0.5,17,17,PN,PN,PN_PIQ,True
P687,E111,1,2,97116,1.13,6,6,CS,CS,CS_NGT_NISM,True
P688,E111,2,2,97117,1.78,16,16,PN,PN,PN_PIQ,True
P689,E111,1,2,97116,1.19,6,6,CS,CS,CS_NGT_NISM,True
P690,E112,1,2,97116,0.29,17,17,PN,PN,PN_PIQ,True
P691,E112,1,2,97116,3.36,6,6,CS,CS,CS_NGT_NISM,True
P692,E112,1,2,97116,3.56,17,17,PN,PN,PN_PIQ,True
P693,E112,1,2,97116,2.09,6,6,CS,CS,CS_NGT_NISM,True
P694,E112,1,2,97116,0.3,20,20,VE,VE,VE_BTGT,True
P695,E112,1,2,97116,0.22,11,11,MA,MA,MA_ROTA,True
P696,E112,1,2,97116,0.25,17,17,PN,PN,PN_PIQ,True
P697,E113,3,2,97102,0.28,6,6,CS,CS,CS_NGT_NISM,True
P698,E113,3,2,97102,0.36,11,18,IG,IG,IG_PLA,True
P699,E113,3,2,97102,1.92,6,6,CS,CS,CS_NGT_NISM,True
P700,E113,3,2,97102,0.56,18,18,IG,IG,IG_PLA,True
P701,E113,3,2,97102,0.79,6,6,CS,CS,CS_NGT_NISM,True
P702,E113,3,2,97102,1.44,6,6,CS,CS,CS_NGT_NISM,True
P703,E113,3,2,97102,0.77,11,10,JA,JA,JA,True
P704,E113,3,2,97102,0.41,10,10,JA,NC,,False
P705,E113,3,2,97102,0.76,18,18,IG,IG,IG_PLA,True
P706,E114,3,2,97102,0.33,16,16,PN,PN,PN_PIQ,True
P707,E114,3,2,97122,0.74,6,6,CS,CS,CS_NGT_NISM,True
P708,E114,3,2,97102,0.12,14,14,NC,NC,,False
P709,E114,3,2,97102,1.08,6,6,CS,CS,CS_NGT_NISM,True
P710,E114,3,2,97102,1.88,6,6,CS,CS,CS_NGT_NISM,True
P711,E114,3,2,97102,0.14,14,14,NC,NC,,False
P712,E114,3,2,97102,3.3,6,6,CS,CS,CS_NGT_NISM,True
P713,E114,3,2,97102,0.79,10,10,JA,NC,,False
P714,E114,3,2,97102,5.02,6,6,CS,CS,CS_NGT_NISM,True
P715,E114,3,2,97122,0.17,16,16,PN,PN,PN_PIQ,True
P716,E114,3,2,97102,0.44,16,10,JA,JA,JA,True
P717,E114,3,2,97122,1.21,16,16,PN,PN,PN_PIQ,True
P718,E115,2,2,97117,2.08,6,6,CS,CS,CS_NGT_NISM,True
P719,E115,2,2,97117,0.82,10,18,IG,IG,IG_PLA,True
P720,E115,2,2,97117,0.34,10,10,JA,NC,,False
P721,E115,2,2,97117,1.16,17,17,PN,PN,PN_PIQ,True
P722,E115,2,2,97117,0.6,6,6,CS,CS,CS_NGT_NISM,True
P723,E115,2,2,97117,0.82,6,6,CS,CS,CS_NGT_NISM,True
P724,E115,2,2,97117,0.35,10,10,JA,NC,,False
P725,E115,2,2,97117,0.6,6,6,CS,CS,CS_NGT_NISM,True
P726,E115,2,2,97117,1.38,16,16,PN,PN,PN_PIQ,True
P727,E115,2,2,97117,1.32,6,6,CS,CS,CS_NGT_NISM,True
P728,E115,2,2,97117,0.79,6,6,CS,CS,CS_NGT_NISM,True
P729,E116,2,2,97117,0.12,20,20,VE,VE,VE_BTGT,True
P730,E116,2,2,97117,1.99,6,6,CS,CS,CS_NGT_NISM,True
P731,E116,2,2,97117,0.58,6,6,CS,CS,CS_NGT_NISM,True
P732,E116,2,2,97117,0.32,17,17,PN,PN,PN_PIQ,True
P733,E116,2,2,97117,0.28,6,6,CS,CS,CS_NGT_NISM,True
P734,E116,2,2,97117,0.75,6,6,CS,CS,CS_NGT_NISM,True
P735,E116,2,2,97117,0.93,10,10,JA,NC,,False
P736,E116,2,2,97117,1.68,6,6,CS,CS,CS_NGT_NISM,True
